Tracker,Game_Date,Home_Team,Away_Team,Quarter,Game_Clock,Shot_Clock,Home_Strength,Away_Strength,Team,Event_Type,State,Player1,Location1_x,Location1_y,Net_Location,Shot_Angle,Result,Empty_Net,Goalie_Response,Shot_Type,Primary_Assist,Secondary_Assist,Rebound_Type,Rebound,Shot_Blocker,FO_Home,FO_Away,FO_Result,FO_Winning_Team,Turnover_Type,Home_Goalie,Away_Goalie,Min,Sec,Time_Stamp,Game,Season,Player1_Name,Primary_Assist_Name,Secondary_Assist_Name,FO_Home_Name,FO_Away_Name,Home_Goalie_Name,Away_Goalie_Name,Rebound_Team,Rebound_Name,Shot_Blocking_Team,Shot_Blocker_Name,Competition
Eddy,4/21/24,Ireland,Finland,2,32:07:00,15,5,5,Ireland,Shot,Set,17,0.099536491,0.600795765,Right Shoulder,Dive/Other,Miss,No,Not Clean,Movement,NA,NA,Offensive,79,NA,NA,NA,NA,NA,NA,0,44,32,0,-120,4-21 Finland vs Ireland,2023,B. Farrell,NA,NA,NA,NA,J. McMillan,L. Uusitalo,Ireland,J. Harrington,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,32:16:00,25,5,5,Ireland,Turnover,Set,90,0.001844251,0.48308845500000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,0,44,32,0,-120,4-21 Finland vs Ireland,2023,S. Keane,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,32:42:00,6,5,5,Finland,Shot,Set,3,0.784787818,0.351199543,NA,227.7435391,Blocked,No,NA,Assisted,7,NA,Offensive,7,25,NA,NA,NA,NA,NA,0,44,32,0,-120,4-21 Finland vs Ireland,2023,M. Mattila,A. Hyytiäinen,NA,NA,NA,J. McMillan,L. Uusitalo,Finland,A. Hyytiäinen,Ireland,R. Blanc,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,32:45:00,3,5,5,Finland,Shot,Set,7,0.806575296,0.538396709,Right Miss,59.52896665,Miss,No,Not On Net,Rebound,NA,NA,Offensive,19,NA,NA,NA,NA,NA,NA,0,44,32,0,-120,4-21 Finland vs Ireland,2023,A. Hyytiäinen,NA,NA,NA,NA,J. McMillan,L. Uusitalo,Finland,Ja. Aaltonen,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,32:48:00,2,5,5,Finland,Shot,Set,19,0.880371593,0.383817231,Right Leg,248.2850287,Miss,No,Not Clean,Rebound,NA,NA,Offensive,19,NA,NA,NA,NA,NA,NA,0,44,32,0,-120,4-21 Finland vs Ireland,2023,Ja. Aaltonen,NA,NA,NA,NA,J. McMillan,L. Uusitalo,Finland,Ja. Aaltonen,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,32:49:00,30,5,5,Finland,Shot,Set,19,0.929569124,0.354035863,Right Shoulder,211.2288058,Miss,No,Not Clean,Rebound,NA,NA,Defensive,12,NA,NA,NA,NA,NA,NA,0,44,32,0,-120,4-21 Finland vs Ireland,2023,Ja. Aaltonen,NA,NA,NA,NA,J. McMillan,L. Uusitalo,Ireland,Q. Sorady,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,33:09:00,12,5,5,Ireland,Shot,Set,79,0.208473882,0.590868642,Right Leg,216.322997,Miss,No,Not Clean,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,0,44,33,0,-180,4-21 Finland vs Ireland,2023,J. Harrington,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,33:21:00,25,5,5,Ireland,Shot,Set,79,0.118512682,0.473161333,Right Leg,134.4073147,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,33,0,-180,4-21 Finland vs Ireland,2023,J. Harrington,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,33:38:00,17,5,5,Finland,Turnover,Set,3,0.739807218,0.032113463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,0,44,33,0,-180,4-21 Finland vs Ireland,2023,M. Mattila,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,33:48:00,26,5,5,Ireland,Shot,Transition,17,0.120621148,0.407925957,Left Miss,99.83106252,Miss,No,Not On Net,Assisted,87,0,Offensive,17,NA,NA,NA,NA,NA,NA,0,44,33,0,-180,4-21 Finland vs Ireland,2023,B. Farrell,B. O'Sullivan,J. McMillan,NA,NA,J. McMillan,L. Uusitalo,Ireland,B. Farrell,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,34:43:00,11,4,5,Finland,Shot,Set,9,0.84171639,0.41927124,Left Leg,262.3217553,Miss,No,Not Clean,Assisted,5,NA,Defensive,20,NA,NA,NA,NA,NA,NA,0,44,34,0,-240,4-21 Finland vs Ireland,2023,J. Wiren,R. Jokela,NA,NA,NA,J. McMillan,L. Uusitalo,Ireland,D. O'Keefe,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,34:48:00,29,4,5,Ireland,Turnover,Transition,20,0.953465068,0.946826891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,0,44,34,0,-240,4-21 Finland vs Ireland,2023,D. O'Keefe,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,34:52:00,29,4,5,Finland,Turnover,Transition,11,0.733481821,0.928390806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,0,44,34,0,-240,4-21 Finland vs Ireland,2023,H. Haarala,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,35:22:00,5,4,5,Ireland,Turnover,Set,24,0.233072647,0.090258037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interrupted Pass,0,44,35,0,-300,4-21 Finland vs Ireland,2023,P. Corbett,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,36:28:00,6,4,5,Ireland,Shot,Set,90,0.163493282,0.158329734,Right Miss,67.09969797,Miss,No,Not On Net,Movement,NA,NA,Offensive,27,NA,NA,NA,NA,NA,NA,0,44,36,0,-360,4-21 Finland vs Ireland,2023,S. Keane,NA,NA,NA,NA,J. McMillan,L. Uusitalo,Ireland,B. Gillis,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,36:32:00,3,4,5,Ireland,Shot,Set,27,0.204959772,0.98086274,Right Leg,284.9284332,Miss,No,Not Clean,Rebound,NA,NA,Offensive,27,NA,NA,NA,NA,NA,NA,0,44,36,0,-360,4-21 Finland vs Ireland,2023,B. Gillis,NA,NA,NA,NA,J. McMillan,L. Uusitalo,Ireland,B. Gillis,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,36:57:00,14,5,5,Ireland,Shot,Set,79,0.122729613,0.631995293,Top Miss,210.3578697,Miss,No,Not On Net,Movement,NA,NA,Defensive,44,NA,NA,NA,NA,NA,NA,0,44,36,0,-360,4-21 Finland vs Ireland,2023,J. Harrington,NA,NA,NA,NA,J. McMillan,L. Uusitalo,Finland,L. Uusitalo,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,37:09:00,24,5,5,Finland,Shot,Transition,15,0.880371593,0.54123303,Left Shoulder,Dive/Other,Miss,No,Not Clean,Assisted,4,NA,Defensive,8,NA,NA,NA,NA,NA,NA,0,44,37,0,-420,4-21 Finland vs Ireland,2023,Ju. Aaltonen,T. Tilkanen,NA,NA,NA,J. McMillan,L. Uusitalo,Ireland,D. O'Gorman,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,37:20:00,22,5,5,Ireland,Shot,Transition,8,0.115701394,0.457561569,Left Shoulder,155.1543571,Goal,No,none,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,37,0,-420,4-21 Finland vs Ireland,2023,D. O'Gorman,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,38:07:00,18,5,5,Ireland,Shot,Set,77,0.110781641,0.451888928,Right Shoulder,Dive/Other,Goal,No,none,Assisted,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,38,0,-480,4-21 Finland vs Ireland,2023,C. Kelly,B. Gillis,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,39:11:00,27,5,5,Ireland,Shot,Transition,27,0.126946544,0.522796945,5-Hole,280.7932035,Miss,No,Not Clean,Assisted,8,NA,None,NA,NA,NA,NA,NA,NA,NA,0,44,39,0,-540,4-21 Finland vs Ireland,2023,B. Gillis,D. O'Gorman,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,39:47:00,2,5,5,Finland,Shot,Set,3,0.872640552,0.317163694,Left Shoulder,287.0941298,Miss,No,Not Clean,Movement,NA,NA,Defensive,10,NA,NA,NA,NA,NA,NA,0,44,39,0,-540,4-21 Finland vs Ireland,2023,M. Mattila,NA,NA,NA,NA,J. McMillan,L. Uusitalo,Ireland,B. O'Gorman,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,39:51:00,28,5,5,Ireland,Turnover,Transition,10,0.855070005,0.924136325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interrupted Pass,0,44,39,0,-540,4-21 Finland vs Ireland,2023,B. O'Gorman,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,39:58:00,22,5,5,Finland,Turnover,Transition,10,0.5753469,0.7426118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,0,44,39,0,-540,4-21 Finland vs Ireland,2023,V. Metsälä,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,40:32:00,10,5,5,Finland,Shot,Set,9,0.807278118,0.362544825,Left Miss,293.0592234,Miss,No,Not On Net,Movement,NA,NA,Defensive,86,NA,NA,NA,NA,NA,NA,0,44,40,0,-600,4-21 Finland vs Ireland,2023,J. Wiren,NA,NA,NA,NA,J. McMillan,L. Uusitalo,Ireland,L. Moloney,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,41:14:00,21,4,5,Finland,Shot,Set,9,0.841013568,0.362544825,NA,287.2188865,Blocked,No,NA,Assisted,19,15,Offensive,9,7,NA,NA,NA,NA,NA,0,44,41,0,-660,4-21 Finland vs Ireland,2023,J. Wiren,Ja. Aaltonen,Ju. Aaltonen,NA,NA,J. McMillan,L. Uusitalo,Finland,J. Wiren,Ireland,N. D'Amico,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,41:24:00,22,4,5,Finland,Shot,Set,19,0.805872474,0.510033502,Right Leg,209.5030625,Miss,No,Not Clean,Assisted,15,NA,Offensive,9,NA,NA,NA,NA,NA,NA,0,44,41,0,-660,4-21 Finland vs Ireland,2023,Ja. Aaltonen,Ju. Aaltonen,NA,NA,NA,J. McMillan,L. Uusitalo,Finland,J. Wiren,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,41:38:00,22,4,5,Finland,Turnover,Set,19,0.79322168,0.487342936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,0,44,41,0,-660,4-21 Finland vs Ireland,2023,Ja. Aaltonen,NA,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,42:37:00,11,4,5,Finland,Shot,Set,9,0.834688171,0.362544825,Right Shoulder,279.9595469,Goal,No,none,Assisted,19,15,NA,NA,NA,NA,NA,NA,NA,NA,0,44,42,0,-720,4-21 Finland vs Ireland,2023,J. Wiren,Ja. Aaltonen,Ju. Aaltonen,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,2,44:55:00,1,6,5,Ireland,Shot,Set,76,0.112187285,0.352617703,Right Miss,68.07154772,Miss,No,Not On Net,Assisted,77,NA,None,NA,NA,NA,NA,NA,NA,NA,0,44,44,0,-840,4-21 Finland vs Ireland,2023,L. Coppinger,C. Kelly,NA,NA,NA,J. McMillan,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,58:00:00,15,5,5,Ireland,Shot,Set,87,0.885994168,0.439125484,Left Shoulder,161.358421,Goal,No,none,Assisted,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,58,0,-780,4-21 Finland vs Ireland,2023,B. O'Sullivan,B. Gillis,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,58:34:00,27,5,5,Finland,Shot,Transition,13,0.180361007,0.33985426,Right Shoulder,207.402498,Miss,No,Not Clean,Movement,NA,NA,Offensive,8,NA,NA,NA,NA,NA,NA,1,44,58,0,-780,4-21 Finland vs Ireland,2023,J. Karvonen,NA,NA,NA,NA,C. Albuery,L. Uusitalo,Finland,S. Koskinen,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,58:52:00,16,5,5,Finland,Turnover,Set,8,0.489602631,0.464652371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,1,44,58,0,-780,4-21 Finland vs Ireland,2023,S. Koskinen,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,59:09:00,16,5,5,Ireland,Shot,Set,79,0.876154662,0.471743173,Under Right Arm,Dive/Other,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,59,0,-840,4-21 Finland vs Ireland,2023,J. Harrington,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,59:31:00,12,5,5,Finland,Turnover,Set,5,0.251346016,0.762466045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,1,44,59,0,-840,4-21 Finland vs Ireland,2023,R. Jokela,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,59:56:00,13,5,5,Ireland,Shot,Set,87,0.88318288,0.589450482,Left Miss,160.9553398,Miss,No,Not On Net,Assisted,77,NA,Offensive,87,NA,NA,NA,NA,NA,NA,1,44,59,0,-840,4-21 Finland vs Ireland,2023,B. O'Sullivan,C. Kelly,NA,NA,NA,C. Albuery,L. Uusitalo,Ireland,B. O'Sullivan,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:00:53,18,5,5,Ireland,Shot,Set,77,0.802358365,0.658940339,5-Hole,149.0744798,Miss,No,Not Clean,Assisted,27,NA,Defensive,12,NA,NA,NA,NA,NA,NA,1,44,1,53,2587,4-21 Finland vs Ireland,2023,C. Kelly,B. Gillis,NA,NA,NA,C. Albuery,L. Uusitalo,Finland,E. Seraste,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:01:12,23,5,5,Ireland,Shot,Set,27,0.888805455,0.42210756,Left Leg,Dive/Other,Miss,No,Not Clean,Movement,NA,NA,Defensive,3,NA,NA,NA,NA,NA,NA,1,44,1,12,2628,4-21 Finland vs Ireland,2023,B. Gillis,NA,NA,NA,NA,C. Albuery,L. Uusitalo,Finland,M. Mattila,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:01:52,22,5,5,Finland,Shot,Set,9,0.211987991,0.680212745,Left Miss,318.8927249,Miss,No,Not Clean,Movement,NA,NA,Defensive,70,NA,NA,NA,NA,NA,NA,1,44,1,52,2588,4-21 Finland vs Ireland,2023,J. Wiren,NA,NA,NA,NA,C. Albuery,L. Uusitalo,Ireland,C. Costello,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:02:20,8,5,5,Ireland,Shot,Set,87,0.808683762,0.529887747,Left Miss,53.47585297,Miss,No,Not On Net,Movement,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,1,44,1,20,2620,4-21 Finland vs Ireland,2023,B. O'Sullivan,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:02:39,27,5,5,Finland,Shot,Set,5,0.112890107,0.54123303,Left Shoulder,205.8419322,Goal,No,none,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,1,39,2601,4-21 Finland vs Ireland,2023,R. Jokela,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:03:43,4,6,5,Ireland,Shot,Set,79,0.816414802,0.386653551,5-Hole,277.3166066,Goal,No,none,Assisted,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,1,43,2597,4-21 Finland vs Ireland,2023,J. Harrington,L. Coppinger,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:04:23,26,5,5,Ireland,Shot,Transition,70,0.873343374,0.373890108,5-Hole,266.6168524,Goal,No,none,Assisted,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,1,23,2617,4-21 Finland vs Ireland,2023,C. Costello,D. O'Gorman,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:05:01,20,5,5,Ireland,Shot,Transition,12,0.84944743,0.403671476,Under Left Arm,157.2548173,Miss,No,Not Clean,Movement,NA,NA,Defensive,8,NA,NA,NA,NA,NA,NA,1,44,1,1,2639,4-21 Finland vs Ireland,2023,Q. Sorady,NA,NA,NA,NA,C. Albuery,L. Uusitalo,Finland,S. Koskinen,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:05:14,29,5,5,Finland,Shot,Set,9,0.212690813,0.338436099,Under Left Arm,274.394627,Miss,No,Not Clean,Movement,NA,NA,Defensive,7,NA,NA,NA,NA,NA,NA,1,44,1,14,2626,4-21 Finland vs Ireland,2023,J. Wiren,NA,NA,NA,NA,C. Albuery,L. Uusitalo,Ireland,N. D'Amico,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:05:50,3,5,5,Ireland,Shot,Set,76,0.810089405,0.510033502,Under Right Arm,62.05089691,Miss,No,Not Clean,Assisted,27,NA,Offensive,27,NA,NA,NA,NA,NA,NA,1,44,1,50,2590,4-21 Finland vs Ireland,2023,L. Coppinger,B. Gillis,NA,NA,NA,C. Albuery,L. Uusitalo,Ireland,B. Gillis,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:06:45,15,5,5,Finland,Turnover,Set,5,0.219719032,0.955335853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interrupted Pass,1,44,1,45,2595,4-21 Finland vs Ireland,2023,R. Jokela,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:07:11,10,5,5,Ireland,Shot,Set,76,0.813603515,0.514287983,Left Miss,152.8259402,Miss,No,Not On Net,Assisted,27,NA,None,NA,NA,NA,NA,NA,NA,NA,1,44,1,11,2629,4-21 Finland vs Ireland,2023,L. Coppinger,B. Gillis,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:07:36,29,5,5,Finland,Turnover,Set,9,0.101644957,0.997880664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,1,44,1,36,2604,4-21 Finland vs Ireland,2023,J. Wiren,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:08:02,5,5,5,Ireland,Shot,Set,24,0.82695713,0.507197181,5-Hole,157.260315,Miss,No,Not Clean,Movement,NA,NA,Offensive,77,NA,NA,NA,NA,NA,NA,1,44,1,2,2638,4-21 Finland vs Ireland,2023,P. Corbett,NA,NA,NA,NA,C. Albuery,L. Uusitalo,Ireland,C. Kelly,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:08:04,30,5,5,Ireland,Shot,Set,77,0.906376002,0.688721707,NA,151.2272003,Blocked,No,NA,Rebound,NA,NA,None,NA,17,NA,NA,NA,NA,NA,1,44,1,4,2636,4-21 Finland vs Ireland,2023,C. Kelly,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,Finland,A. Laakkonen,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:08:56,29,5,5,Ireland,Turnover,Transition,25,0.251346016,0.704321471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stray Pass,1,44,1,56,2584,4-21 Finland vs Ireland,2023,R. Blanc,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:09:29,19,5,5,Ireland,Turnover,Set,27,0.870532087,0.188111102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interrupted Pass,1,44,1,29,2611,4-21 Finland vs Ireland,2023,B. Gillis,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:09:59,8,5,5,Finland,Shot,Set,19,0.264699632,0.616395529,Left Leg,206.9672017,Miss,No,Not Clean,Assisted,7,15,Defensive,7,NA,NA,NA,NA,NA,NA,1,44,1,59,2581,4-21 Finland vs Ireland,2023,Ja. Aaltonen,A. Hyytiäinen,Ju. Aaltonen,NA,NA,C. Albuery,L. Uusitalo,Ireland,N. D'Amico,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:10:22,15,5,5,Ireland,Shot,Set,27,0.885291346,0.436289164,Right Shoulder,208.9539006,Miss,No,Not Clean,Movement,NA,NA,Offensive,79,NA,NA,NA,NA,NA,NA,1,44,1,22,2618,4-21 Finland vs Ireland,2023,B. Gillis,NA,NA,NA,NA,C. Albuery,L. Uusitalo,Ireland,J. Harrington,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:10:29,29,5,5,Ireland,Shot,Set,79,0.990011805,0.515706144,Chest,Dive/Other,Miss,No,Not Clean,Movement,NA,NA,Defensive,11,NA,NA,NA,NA,NA,NA,1,44,1,29,2611,4-21 Finland vs Ireland,2023,J. Harrington,NA,NA,NA,NA,C. Albuery,L. Uusitalo,Finland,H. Haarala,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:10:41,27,5,5,Finland,Shot,Transition,5,0.112890107,0.446216286,Under Left Arm,205.2260549,Goal,No,none,Assisted,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,1,41,2599,4-21 Finland vs Ireland,2023,R. Jokela,S. Koskinen,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:11:38,7,5,5,Ireland,Turnover,Set,27,0.867720799,0.277455204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interrupted Pass,1,44,1,38,2602,4-21 Finland vs Ireland,2023,B. Gillis,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:12:08,7,5,5,Finland,Shot,Set,19,0.217610566,0.510033502,5-Hole,212.3968149,Goal,No,none,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,1,8,2632,4-21 Finland vs Ireland,2023,Ja. Aaltonen,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:13:11,4,5,5,Ireland,Shot,Set,24,0.814306337,0.643340575,5-Hole,69.17543063,Miss,No,Clean Save,Movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,1,11,2629,4-21 Finland vs Ireland,2023,P. Corbett,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:13:35,8,5,5,Finland,Shot,Set,9,0.216204922,0.641922415,Left Leg,265.8916358,Goal,No,none,Assisted,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,1,35,2605,4-21 Finland vs Ireland,2023,J. Wiren,R. Jokela,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:14:31,12,5,5,Ireland,Shot,Set,87,0.848041787,0.449052607,Left Shoulder,155.4982667,Goal,No,none,Assisted,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,1,31,2609,4-21 Finland vs Ireland,2023,B. O'Sullivan,B. Gillis,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:16:04,16,5,4,Ireland,Shot,Set,27,0.845933321,0.363962986,Right Leg,277.3273406,Miss,No,Clean Save,Assisted,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44,1,4,2636,4-21 Finland vs Ireland,2023,B. Gillis,J. Harrington,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
Eddy,4/21/24,Ireland,Finland,3,1:16:22,17,5,4,Finland,Turnover,Set,5,0.128352188,0.008004737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ball Lost,1,44,1,22,2618,4-21 Finland vs Ireland,2023,R. Jokela,NA,NA,NA,NA,C. Albuery,L. Uusitalo,No Rebound,NA,No Shot Block,NA,2024 EBOX
